nyt_id,facility_name,facility_type,facility_city,facility_county,facility_county_fips,facility_state,facility_lng,facility_lat,latest_inmate_population,max_inmate_population_2020,total_inmate_cases,total_inmate_deaths,total_officer_cases,total_officer_deaths,note
24B3A78E,Felmers O. Chaney Correctional Center,State prison,Milwaukee,Milwaukee,55079,Wisconsin,-87.9518766,43.070132,64,100,40,0,6,0,
4EA3E0E6,Flambeau Correctional Center,State prison,Winter,Sawyer,55113,Wisconsin,-90.740935,45.656576,39,39,14,0,6,0,
4227A32C,Fox Lake Correctional Institution,State prison,Fox Lake,Dodge,55027,Wisconsin,-88.9130011,43.6149518,1257,1282,906,2,147,0,
355C5A03,Gordon Correctional Center,State prison,Gordon,Douglas,55031,Wisconsin,-91.7540128,46.2324103,64,80,48,0,11,0,
0D44658E,Green Bay Correctional Institution,State prison,Allouez,Brown,55009,Wisconsin,-88.0371755,44.4705164,1000,1008,482,1,140,0,
F77D6182,The Grow Academy,State juvenile detention,Oregon,Kenosha,55059,Wisconsin,-87.8202707,42.5797168,2,,0,0,0,0,
FE2FF0C6,Jackson Correctional Institution,State prison,Black River Falls,Jackson,55053,Wisconsin,-90.7906195,44.3053654,923,986,605,0,84,0,
88B45BED,John C. Burke Correctional Center,State prison,Waupun,Dodge,55027,Wisconsin,-88.7361986,43.6207471,180,194,40,0,20,0,
A166DF78,Kenosha Correctional Center,State prison,Kenosha,Kenosha,55059,Wisconsin,-87.8265155,42.5761335,40,119,8,0,7,0,
E2E419AC,Kettle Moraine Correctional Institution,State prison,Plymouth,Sheboygan,55117,Wisconsin,-88.1491317,43.7235031,1091,1148,886,1,149,0,
CCFFCB98,Marshall E. Sherrer Correctional Center,State prison,Milwaukee,Milwaukee,55079,Wisconsin,-87.9296434,43.0475614,40,53,9,0,15,0,
944CFFD2,McNaughton Correctional Center,State prison,Tomahawk,Oneida,55085,Wisconsin,-89.6309924,45.8005658,109,110,71,0,9,0,
8031EDBD,Milwaukee Secure Detention Facility,State prison,Milwaukee,Milwaukee,55079,Wisconsin,-87.9246418,43.0433928,413,466,150,0,80,0,
7B6F5835,Milwaukee Women's Correctional Center,State prison,Milwaukee,Milwaukee,55079,Wisconsin,-87.9188944,43.0814735,74,74,30,0,14,0,
41D323E8,New Lisbon Correctional Institution,State prison,New Lisbon,Juneau,55057,Wisconsin,-90.131775,43.8811854,1030,1030,552,0,91,0,
78991EF0,Oakhill Correctional Institution,State prison,Oregon,Dane,55025,Wisconsin,-89.3946216,42.961263,646,671,424,1,60,0,
ED10DC4A,Oakhill Correctional Institution,State prison,Fitchburg,Dane,55025,Wisconsin,-89.3977145,42.9511419,108,108,1,0,2,0,
5A51E46A,Oshkosh Correctional Institution,State prison,Oshkosh,Winnebago,55139,Wisconsin,-88.5615462,44.0692813,1927,1999,1033,4,129,0,
C7EA8F79,Prairie du Chien Correctional Institution,State prison,Prairie du Chien,Crawford,55023,Wisconsin,-91.1410106,43.0342492,487,506,414,1,75,0,
D1EC902C,Racine Correctional Institution/Sturtevant Transitional Facility,State prison,Sturtevant,Racine,55101,Wisconsin,-87.8987349,42.7131259,1590,1608,1179,2,137,0,
642BC3DD,Racine Youthful Offender Correctional Facility,State juvenile detention,Racine,Racine,55101,Wisconsin,-87.7993116,42.7369827,369,,138,0,58,0,
29B01F0E,Redgranite Correctional Institution,State prison,Redgranite,Waushara,55137,Wisconsin,-89.1076388,44.0538254,942,1004,362,3,88,0,
450ECC3B,Robert E. Ellsworth Correctional Center,State prison,Union Grove,Racine,55101,Wisconsin,-88.0806384,42.6966715,360,375,242,0,39,0,
7385AFE0,Sanger B. Powers Correctional Center,State prison,Oneida,Outagamie,55087,Wisconsin,-88.1917526,44.5408489,97,99,63,0,2,0,
2090B4A0,Saint Croix Correctional Center,State prison,New Richmond,St. Croix,55109,Wisconsin,-92.5706344,45.1304917,94,94,1,0,7,0,
372B6EB9,Stanley Correctional Institution,State prison,Stanley,Chippewa,55017,Wisconsin,-90.9518177,44.9478946,1491,1514,421,3,135,0,
17121311,Taycheedah Correctional Institution,State prison,Fond du Lac,Fond du Lac,55039,Wisconsin,-88.3883666,43.7982215,848,848,473,1,85,0,
5ED136DC,Thompson Correctional Center,State prison,Deerfield,Dane,55025,Wisconsin,-89.0449351,43.0244708,93,110,40,0,8,0,
9D67B049,Waupun Correctional Institution,State prison,Waupun,Dodge,55027,Wisconsin,-88.7315889,43.6296869,1167,1206,722,4,129,0,
69FCFF34,Winnebago Correctional Center,State prison,Winnebago,Winnebago,55139,Wisconsin,-88.513379,44.0649541,196,196,78,0,14,0,
803939F0,Wisconsin Secure Program Facility,State prison,Boscobel,Grant,55043,Wisconsin,-90.682973,43.1432007,458,458,3,0,45,0,
A139CF64,Wyoming Women’s Center,State prison,Lusk,Niobrara,56027,Wyoming,-104.4670873,42.7678191,238,281,3,0,17,0,
69B6A651,Wyoming Honor Conservation Camp,State prison,Newcastle,Weston,56045,Wyoming,-104.1867793,43.8802668,213,,182,0,35,0,
0D595E91,Wyoming Honor Farm,State prison,Riverton,Fremont,56013,Wyoming,-108.3751063,43.049184,205,,203,0,34,0,
F5A119E0,Wyoming Medium Correctional Institution,State prison,Torrington,Goshen,56015,Wyoming,-104.11901,42.0723701,583,583,71,0,96,0,
B81A114F,Wyoming State Penitentiary,State prison,Rawlins,Carbon,56007,Wyoming,-107.2158143,41.765267,601,826,420,1,114,0,
0C467D77,Saguaro Correctional Center,State prison,Eloy,Pinal,04021,Arizona,-111.5257299,32.8079801,1738,,956,3,0,0,"This facility housed inmates from Hawaii, Idaho, Kansas and Nevada."
D5357D8C,D. Ray James federal prison,Federal prison,Folkston,Charlton,13049,Georgia,-81.9795083,30.8737991,,572,197,3,0,0,
B1BF5700,Folkston ICE Processing Center,Detention center,Folkston,Charlton,13049,Georgia,-81.9811062,30.8713845,,,104,0,0,0,
8429115D,Polk County Jail,Jail,Des Moines,Polk,19153,Iowa,-93.587861,41.653729,,,292,0,74,0,
A648964D,Polk County ICE facility,Detention center,Des Moines,Polk,19153,Iowa,-93.587861,41.653729,,,15,0,0,0,
5F066C3D,Chase County jail,Jail,Cottonwood Falls,Chase,20017,Kansas,-96.5384531,38.3672666,,,0,0,0,0,
FE719C1C,Chase County ICE facility,Detention center,Cottonwood Falls,Chase,20017,Kansas,-96.5384531,38.3672666,,,84,0,0,0,
ADF0DEF0,Bristol County jail,Jail,North Dartmouth,Bristol,25005,Massachusetts,-70.9955909,41.6656872,,,97,0,155,0,
CA22F36D,Bristol County ICE facility,Detention center,North Dartmouth,Bristol,25005,Massachusetts,-70.9955909,41.6656872,,,9,0,0,0,
CD05E8D8,Franklin County jail,Jail,Greenfield,Franklin,25011,Massachusetts,-72.6125259,42.5970191,,,12,0,10,0,
1DAFFD64,Franklin County ICE facility,Detention center,Greenfield,Franklin,25011,Massachusetts,-72.6125259,42.5970191,,,9,0,0,0,
16542AB9,Lincoln County jail,Jail,Troy,Lincoln,29113,Missouri,-90.9627585,38.9717045,,,34,0,5,0,
85150576,Lincoln County ICE facility,Detention center,Troy,Lincoln,29113,Missouri,-90.9627585,38.9717045,,,1,0,0,0,
F686E539,Douglas County jail,Jail,Omaha,Douglas,31055,Nebraska,-95.9382443,41.2533,,,225,0,214,0,
00C7C0E4,Douglas County ICE facility,Detention center,Omaha,Douglas,31055,Nebraska,-95.9382443,41.2533,,,1,0,0,0,
DEF999EE,Bergen County Jail,Jail,Hackensack,Bergen,34003,New Jersey,-74.0398387,40.873657,,,53,0,67,0,
5B89F4EA,Bergen County ICE facility,Detention center,Hackensack,Bergen,34003,New Jersey,-74.0398387,40.873657,,,24,0,1,0,
070CA1A7,Essex County jail,Jail,Newark,Essex,34013,New Jersey,-74.1822742,40.7444691,,,37,0,186,0,
037531F2,Essex County ICE facility,Detention center,Newark,Essex,34013,New Jersey,-74.1822742,40.7444691,,,24,0,1,0,
F2CCCAEE,Hudson County jail,Jail,Kearny,Hudson,34017,New Jersey,-74.1073305,40.7274726,,,113,0,150,2,
8871DB34,Hudson County ICE facility,Detention center,Kearny,Hudson,34017,New Jersey,-74.1073305,40.7274726,,,14,0,1,0,
3B8D5611,Cibola County Correctional Center,Jail,Milan,Cibola,35006,New Mexico,-107.9073388,35.1799434,,,445,0,82,0,
96BAECA1,Cibola County ICE facility,Detention center,Milan,Cibola,35006,New Mexico,-107.9073388,35.1799434,,,1,0,0,0,
747D5FB0,Otero County correctional facilities,Federal prison,Chaparral,Otero,35035,New Mexico,-106.278305,32.0785239,1302,,916,4,25,0,"This location houses federal and state inmates, as well as I.C.E. detainees."
7B1E70AA,Morrow County jail,Jail,Mount Gilead,Morrow,39117,Ohio,-82.8066471,40.5600085,,,51,0,5,0,
0468276F,Morrow County ICE facility,Detention center,Mount Gilead,Morrow,39117,Ohio,-82.8066471,40.5600085,,,51,0,0,0,
2A556AE7,Tulsa County jail,Jail,Tulsa,Tulsa,40143,Oklahoma,-95.999268,36.1573505,,,390,0,6,0,
7656B11F,David L. Moss Criminal Justice Center,Detention center,Tulsa,Tulsa,40143,Oklahoma,-95.999268,36.1573505,,,0,0,0,0,
6AF291DE,Pike County jail,Jail,Lords Valley,Pike,42103,Pennsylvania,-75.071851,41.3885845,,,67,2,24,0,
E0118D55,Pike County ICE facility,Detention center,Lords Valley,Pike,42103,Pennsylvania,-75.071851,41.3885845,,,38,0,0,0,
7EA44414,York County jail,Jail,York,York,42133,Pennsylvania,-76.7277385,39.9636493,,,718,0,67,0,
FBAE83F0,York County ICE facility,Detention center,York,York,42133,Pennsylvania,-76.6652067,39.9858954,,,279,0,0,0,
C9D57B8A,Burnet County Jail,Jail,Burnet,Burnet,48053,Texas,-98.2528628,30.7408233,,,247,0,26,0,
AF29DE71,Burnet County ICE detention center,Detention center,Burnet,Burnet,48053,Texas,-98.2528628,30.7408233,,,0,0,0,0,
85C642D2,Webb County jail,Jail,Laredo,Webb,48479,Texas,-99.5060294,27.5081867,2,,439,0,96,0,
97C1DFEE,Webb County ICE facility,Detention center,Laredo,Bottineau,38009,Texas,-101.0162127,48.8660968,,,134,0,0,0,
3C39E371,Purgatory Correctional Facility,Jail,Hurricane,Washington,49053,Utah,-113.4118981,37.1589723,,,239,0,44,0,
08E6878A,Purgatory ICE facility,Detention center,Hurricane,Washington,49053,Utah,-113.4118981,37.1589723,,,6,0,0,0,
0579FD33,Weber County jail,Jail,Ogden,Weber,49057,Utah,-111.9936559,41.2404811,,,315,0,17,0,
76112698,Weber County Correctional Facility,Detention center,Ogden,Weber,49057,Utah,-111.9936559,41.2404811,,,0,0,0,0,
0E95CFF1,Virginia Peninsula Regional ICE detention center,Detention center,Williamsburg,James City,51095,Virginia,-76.6026191,37.2161561,,,0,0,0,0,
4AE1B10B,South Central Regional ICE facility,Detention center,Charleston,Kanawha,54039,West Virginia,-81.7102291,38.3109982,,,2,0,0,0,
B80C2E1E,Kenosha County jail,Jail,Kenosha,Kenosha,55059,Wisconsin,-87.8234538,42.5857887,,,202,0,60,0,
20246B38,Kenosha County Detention Center,Detention center,Kenosha,Kenosha,55059,Wisconsin,-87.8234538,42.5857887,,,0,0,0,0,
7AFEDAB1,Baldwin County jail,Jail,Bay Minette,Baldwin,01003,Alabama,-87.7747575,30.8852554,,,37,0,10,0,
39C32CC4,DeKalb County Jail,Jail,Fort Payne,DeKalb,01049,Alabama,-85.7729613,34.4181175,,,53,0,34,1,
3C0AA7FB,Jefferson County jails,Jail,Birmingham,Jefferson,01073,Alabama,-86.8090431,33.5226695,843,,91,0,2,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
C032495A,Lauderdale County Jail,Jail,Florence,Lauderdale,01077,Alabama,-87.6703264,34.7957532,256,,13,0,19,0,
D113AA95,Lee County jail,Jail,Opelika,Lee,01081,Alabama,-85.402336,32.624028,330,,3,1,5,0,
5AE4B040,Mobile County Metro Jail,Jail,Mobile,Mobile,01097,Alabama,-88.042078,30.6811029,1135,,232,0,60,0,
B3D0C18F,Montgomery City Jail,Jail,Montgomery,Montgomery,01101,Alabama,-86.2976613,32.3817778,,,15,0,20,0,
6941F532,Montgomery County jail,Jail,Montgomery,Montgomery,01101,Alabama,-86.3051093,32.3743886,515,,21,0,18,0,
16EA198E,Shelby County Jail,Jail,Columbiana,Shelby,01117,Alabama,-86.6262697,33.1846701,500,,10,0,10,0,
FF84BDF7,Tuscaloosa County Jail,Jail,Tuscaloosa,Tuscaloosa,01125,Alabama,-87.5672424,33.1983299,,,214,0,25,0,
1987CCDC,Cochise County jails,Jail,Bisbee,Cochise,04003,Arizona,-109.8706746,31.4332706,,,33,0,26,0,
D7611DC0,Coconino County jails,Jail,Flagstaff,Coconino,04005,Arizona,-111.6404576,35.1872563,300,,188,0,35,0,
76C2FE3D,Maricopa County jails,Jail,Phoenix,Maricopa,04013,Arizona,-112.0783125,33.4455714,,,2661,0,495,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
19A9E74A,Mohave County jail,Jail,Kingman,Mohave,04015,Arizona,-114.0652236,35.1869697,391,,70,0,17,0,
4A175F73,Pima County jails,Jail,Tucson,Pima,04019,Arizona,-110.9910395,32.2004145,1450,,654,2,139,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
ED481B90,Pinal County jail,Jail,Florence,Pinal,04021,Arizona,-111.3759213,33.0403838,,,85,0,0,0,
AE337192,Yavapai County jail,Jail,Camp Verde,Yavapai,04025,Arizona,-111.9165964,34.6105597,,,15,0,60,1,
B515CF86,Yuma County jail,Jail,Yuma,Yuma,04027,Arizona,-114.6219469,32.7245908,381,,165,0,95,0,
AECDAE4C,Benton County jail,Jail,Bentonville,Benton,05007,Arkansas,-94.2291355,36.3592346,,,189,0,15,0,
0509615C,Craighead County jail,Jail,Jonesboro,Craighead,05031,Arkansas,-90.7338351,35.8558204,,,28,0,0,0,
2ACB660B,Crawford County jail,Jail,Van Buren,Crawford,05033,Arkansas,-94.3561115,35.4345109,,,41,0,0,0,
AA2A7D93,Faulkner County Detention Center,Jail,Conway,Faulkner,05045,Arkansas,-92.4434408,35.0883886,,,22,0,0,0,
2D73E9A2,Greene County jail,Jail,Paragould,Greene,05055,Arkansas,-90.5465821,36.080141,,,35,0,0,0,
2FB5C3BE,Johnson County Detention Center,Jail,Clarksville,Johnson,05071,Arkansas,-93.4585757,35.4558496,,,1,0,3,0,
29FB876D,Lawrence County jail,Jail,Walnut Ridge,Lawrence,05075,Arkansas,-90.9610663,36.0705558,,,1,0,0,0,
2071BDE6,Miller County Jail,Jail,Texarkana,Miller,05091,Arkansas,-94.0223735,33.4010759,,,0,0,0,0,
8C8A2A07,Poinsett County jail,Jail,Harrisburg,Poinsett,05111,Arkansas,-90.7160911,35.5801672,,,0,0,1,0,
01CAB56F,Pulaski County Regional Detention Facility,Jail,Little Rock,Pulaski,05119,Arkansas,-92.310331,34.7235501,928,,12,0,11,0,
CA998142,Saline County jail,Jail,Benton,Saline,05125,Arkansas,-92.5791155,34.5561852,120,,34,0,3,0,
314D6A84,Sebastian County jail,Jail,Fort Smith,Sebastian,05131,Arkansas,-94.42511,35.382767,,,62,0,7,0,
A51D071A,Washington County jail,Jail,Fayetteville,Washington,05143,Arkansas,-94.1576971,36.0618209,,,301,0,55,0,
70D8F2DC,Santa Rita Jail,Jail,Dublin,Alameda,06001,California,-121.8882317,37.7174075,2213,,562,0,109,0,
44F8AF9D,Butte County Jail,Jail,Oroville,Butte,06007,California,-121.5740145,39.5295603,549,,326,0,35,0,
970EEF54,Contra Costa County Jail,Jail,Martinez,Contra Costa,06013,California,-122.1325706,38.0170222,,,239,0,72,0,
046ADCE7,Fresno County jail,Jail,Fresno,Fresno,06019,California,-119.7897506,36.7382113,2042,,3814,0,171,1,
E911646B,Humboldt County jail,Jail,Eureka,Humboldt,06023,California,-124.1621737,40.8028265,,,8,0,6,0,
BFDC381F,Imperial County jail,Jail,El Centro,Imperial,06025,California,-115.5631108,32.7485381,206,,54,0,65,0,
B961A39E,Kern County jail,Jail,Bakersfield,Kern,06029,California,-119.0178527,35.3721237,1820,,208,0,142,0,
AFEBC9D3,Nidorf Juvenile Hall,Jail,Sylmar,Los Angeles,06037,California,-118.4840137,34.3147412,,,67,0,76,0,
50579201,Central Juvenile Hall,Jail,Los Angeles,Los Angeles,06037,California,-118.2071627,34.0641421,,,107,0,51,0,
DAF2EA1F,Century Regional Detention Facility,Jail,Lynwood,Los Angeles,06037,California,-118.227439,33.9281097,,,256,1,75,0,
1B335BEA,Men's Central Jail,Jail,Los Angeles,Los Angeles,06037,California,-118.2321102,34.0590853,,,827,9,204,0,
6B866F6C,North County jail,Jail,Castaic,Los Angeles,06037,California,-118.6103215,34.4517858,,,1443,1,121,0,
11D3E7F1,Pitchess Detention Center,Jail,Castaic,Los Angeles,06037,California,-118.6097834,34.4514879,,,539,2,114,0,
AEF17928,Twin Towers jail,Jail,Los Angeles,Los Angeles,06037,California,-118.2306133,34.0588539,,,950,6,352,0,
96019454,Mendocino County Jail,Jail,Ukiah,Mendocino,06045,California,-123.2195773,39.1600941,,,132,1,15,0,
12BE4116,Merced County jails,Jail,,Merced,06047,California,-120.534427,37.1858681,,,64,0,19,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
4DF675F2,Monterey County Jail,Jail,Salinas,Monterey,06053,California,-121.6307591,36.7011881,909,,368,0,0,0,
8AFA78D2,Orange County jails,Jail,,Orange,06059,California,-117.8774523,33.7489556,,,2314,1,330,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
6C4ADD02,Placer County jails,Jail,,Placer,06061,California,-121.3014795,38.8078457,,,78,0,30,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
C3CB2EF7,Plumas County Correctional Facility,Jail,Quincy,Plumas,06063,California,-120.9122148,39.9338996,,,28,0,16,0,
8089B495,Riverside County jails,Jail,,Riverside,06065,California,-117.374274,33.9789995,3364,,934,2,422,1,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
E6D357E6,Sacramento County jails,Jail,Sacramento,Sacramento,06067,California,-121.4975867,38.5828369,3373,,1795,0,166,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
4CA91CDA,San Bernardino County jails,Jail,,San Bernardino,06071,California,-117.2732659,34.1022736,5137,,990,0,0,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
9B92971F,San Diego County Jail,Jail,San Diego,San Diego,06073,California,-117.1645655,32.7173344,921,,336,0,0,0,
CC01B87E,George Bailey Jail,Jail,San Diego,San Diego,06073,California,-116.9212344,32.5902007,1391,,443,1,0,0,
92CDD34F,Vista Detention Facility,Jail,Vista,San Diego,06073,California,-117.2569443,33.1920859,644,,172,0,0,0,
9B7934C3,South Bay Detention Facility,Jail,Chula Vista,San Diego,06073,California,-117.0777588,32.6326976,380,,108,0,0,0,
939106A8,Facility 8 Detention Facility,Jail,San Diego,San Diego,06073,California,-116.9197296,32.5895334,113,,1,0,0,0,
A1CF71C1,East Mesa Reentry Facility,Jail,San Diego,San Diego,06073,California,-116.9196407,32.5895117,285,,121,0,0,0,
A6A73E32,Las Colinas Detention and Re-Entry Facility,Jail,Santee,San Diego,06073,California,-116.971795,32.8441454,432,,82,0,0,0,
2281353C,San Francisco County jail,Jail,San Francisco,San Francisco,06075,California,-122.4048266,37.7751349,770,,136,0,73,0,
2422606F,San Joaquin County Jail,Jail,French Camp,San Joaquin,06077,California,-121.2959943,37.8859826,1406,,202,0,11,0,
93D515D2,San Luis Obispo County Jail,Jail,San Luis Obispo,San Luis Obispo,06079,California,-120.7264993,35.3206415,428,,95,0,31,0,
96236397,Santa Barbara County jail,Jail,Santa Barbara,Santa Barbara,06083,California,-119.7763205,34.4441135,,,215,1,118,0,
068836FC,Santa Clara County Jails,Jail,San Jose,Santa Clara,06085,California,-121.9063786,37.3516908,2334,,590,0,235,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
23B5A929,Santa Cruz County jail,Jail,Santa Cruz,Santa Cruz,06087,California,-122.0238627,36.9801354,315,,29,0,24,0,
D808C34E,Siskiyou County Jail,Jail,Yreka,Siskiyou,06093,California,-122.6392567,41.7305927,,,2,0,2,0,
9786F0A9,Sonoma County jail,Jail,Santa Rosa,Sonoma,06097,California,-122.7253939,38.4673348,,,162,0,22,0,
D540B2FD,Stanislaus County Jail,Jail,Modesto,Stanislaus,06099,California,-120.9964827,37.6398914,,,183,0,101,0,
DA17A690,Tulare County jail,Jail,Visalia,Tulare,06107,California,-119.3173208,36.3280532,,,198,0,71,0,
61B716C3,Tuolumne County jails,Jail,Sonora,Tuolumne,06109,California,-120.3860454,37.9843765,,,11,0,8,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
F1DFA14A,Ventura County jails,Jail,Ventura,Ventura,06111,California,-119.2099783,34.268303,,,240,0,4,0,This total reflects jail inmate cases county-wide. Facility-level data is unavailable.
